VentaID;Fecha;NroFactura;ClienteID;VendedorID;SucursalID;CanalVenta;MedioPago;EstadoVenta
VTA005812;18/01/2026;FAC-2026-005812;CLI0440;VEN16;SUC04;Marketplace;Tarjeta Crédito;Completada
VTA005813;09/01/2026;FAC-2026-005813;CLI0264;VEN14;SUC02;Venta Telefónica;Financiación Propia;Completada
VTA005814;13/07/2025;FAC-2025-005814;CLI0384;VEN11;SUC05;Venta Telefónica;Financiación Propia;Completada
VTA005815;22/01/2026;FAC-2026-005815;CLI0313;VEN12;SUC06;Local;Transferencia;Completada
VTA005816;22/06/2026;FAC-2026-005816;CLI0250;VEN14;SUC02;Local;Financiación Propia;Completada
VTA005817;31/07/2026;FAC-2026-005817;CLI0014;VEN17;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA005818;20/06/2026;FAC-2026-005818;CLI0318;VEN06;SUC06;Marketplace;Tarjeta Crédito;Completada
VTA005819;28/03/2025;FAC-2025-005819;CLI0456;VEN15;SUC03;Local;Efectivo;Completada
VTA005820;13/06/2025;FAC-2025-005820;CLI0162;VEN03;SUC03;Local;Tarjeta Crédito;Completada
VTA005821;05/03/2025;FAC-2025-005821;CLI0428;VEN18;SUC06;Local;Tarjeta Débito;Completada
VTA005822;14/03/2025;FAC-2025-005822;CLI0482;VEN15;SUC03;Local;Tarjeta Crédito;Completada
VTA005823;12/02/2026;FAC-2026-005823;CLI0378;VEN11;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA005824;02/09/2025;FAC-2025-005824;CLI0476;VEN10;SUC04;Local;Tarjeta Débito;Completada
VTA005825;29/07/2026;FAC-2026-005825;CLI0260;VEN08;SUC02;WhatsApp;Efectivo;Completada
VTA005826;27/04/2025;FAC-2025-005826;CLI0455;VEN11;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA005827;06/06/2026;FAC-2026-005827;CLI0158;VEN05;SUC05;WhatsApp;Financiación Propia;Cancelada
VTA005828;03/01/2026;FAC-2026-005828;CLI0190;VEN09;SUC03;Local;Tarjeta Crédito;Completada
VTA005829;11/06/2025;FAC-2025-005829;CLI0225;VEN07;SUC01;Web;Efectivo;Completada
VTA005830;28/04/2026;FAC-2026-005830;CLI0584;VEN08;SUC02;Venta Telefónica;Tarjeta Crédito;Completada
VTA005831;08/05/2025;FAC-2025-005831;CLI0006;VEN05;SUC05;Venta Telefónica;Financiación Propia;Completada
VTA005832;05/09/2025;FAC-2025-005832;CLI0122;VEN12;SUC06;Marketplace;Financiación Propia;Completada
VTA005833;11/10/2025;FAC-2025-005833;CLI0526;VEN04;SUC04;Local;Tarjeta Débito;Completada
VTA005834;05/06/2026;FAC-2026-005834;CLI0594;VEN14;SUC02;WhatsApp;Tarjeta Débito;Completada
VTA005835;24/09/2025;FAC-2025-005835;CLI0204;VEN01;SUC01;WhatsApp;Financiación Propia;Completada
VTA005836;21/03/2025;FAC-2025-005836;CLI0249;VEN16;SUC04;Marketplace;Transferencia;Completada
VTA005837;09/04/2025;FAC-2025-005837;CLI0133;VEN08;SUC02;WhatsApp;Tarjeta Débito;Completada
VTA005838;20/03/2025;FAC-2025-005838;CLI0410;VEN02;SUC02;Venta Telefónica;Efectivo;Pendiente
VTA005839;28/07/2026;FAC-2026-005839;CLI0008;VEN16;SUC04;Marketplace;Transferencia;Completada
VTA005840;07/12/2025;FAC-2025-005840;CLI0451;VEN17;SUC05;Venta Telefónica;Financiación Propia;Completada
VTA005841;12/09/2025;FAC-2025-005841;CLI0160;VEN04;SUC04;WhatsApp;Transferencia;Completada
VTA005842;10/02/2026;FAC-2026-005842;CLI0564;VEN10;SUC04;Local;Transferencia;Completada
VTA005843;20/07/2026;FAC-2026-005843;CLI0111;VEN13;SUC01;Web;Efectivo;Completada
VTA005844;08/08/2025;FAC-2025-005844;CLI0083;VEN10;SUC04;WhatsApp;Tarjeta Crédito;Cancelada
VTA005845;26/03/2026;FAC-2026-005845;CLI0497;VEN04;SUC04;Web;Efectivo;Completada
VTA005846;14/06/2025;FAC-2025-005846;CLI0177;VEN12;SUC06;Venta Telefónica;Financiación Propia;Completada
VTA005847;24/09/2025;FAC-2025-005847;CLI0517;VEN12;SUC06;Local;Tarjeta Crédito;Completada
VTA005848;15/03/2026;FAC-2026-005848;CLI0495;VEN13;SUC01;Marketplace;Transferencia;Completada
VTA005849;19/01/2026;FAC-2026-005849;CLI0432;VEN05;SUC05;WhatsApp;Financiación Propia;Completada
VTA005850;21/07/2026;FAC-2026-005850;CLI0184;VEN02;SUC02;Venta Telefónica;Financiación Propia;Completada
VTA005851;19/07/2025;FAC-2025-005851;CLI0035;VEN03;SUC03;Venta Telefónica;Tarjeta Débito;Completada
VTA005852;08/07/2026;FAC-2026-005852;CLI0358;VEN05;SUC05;Marketplace;Tarjeta Débito;Completada
VTA005853;30/07/2025;FAC-2025-005853;CLI0187;VEN03;SUC03;Venta Telefónica;Transferencia;Completada
VTA005854;26/02/2026;FAC-2026-005854;CLI0514;VEN17;SUC05;Local;Tarjeta Débito;Completada
VTA005855;15/07/2025;FAC-2025-005855;CLI0264;VEN04;SUC04;Venta Telefónica;Tarjeta Crédito;Completada
VTA005856;21/07/2025;FAC-2025-005856;CLI0351;VEN07;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA005857;12/02/2026;FAC-2026-005857;CLI0226;VEN18;SUC06;Marketplace;Tarjeta Crédito;Completada
VTA005858;03/07/2025;FAC-2025-005858;CLI0295;VEN08;SUC02;Marketplace;Transferencia;Completada
VTA005859;01/07/2026;FAC-2026-005859;CLI0037;VEN18;SUC06;WhatsApp;Tarjeta Débito;Completada
VTA005860;14/03/2026;FAC-2026-005860;CLI0363;VEN04;SUC04;Venta Telefónica;Tarjeta Débito;Completada
VTA005861;22/05/2025;FAC-2025-005861;CLI0056;VEN09;SUC03;Local;Efectivo;Completada
VTA005862;27/07/2025;FAC-2025-005862;CLI0137;VEN18;SUC06;Venta Telefónica;Efectivo;Completada
VTA005863;12/03/2026;FAC-2026-005863;CLI0429;VEN11;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA005864;26/04/2025;FAC-2025-005864;CLI0531;VEN12;SUC06;Local;Financiación Propia;Completada
VTA005865;25/02/2026;FAC-2026-005865;CLI0154;VEN01;SUC01;Marketplace;Transferencia;Completada
VTA005866;17/06/2025;FAC-2025-005866;CLI0542;VEN08;SUC02;Marketplace;Financiación Propia;Completada
VTA005867;18/12/2025;FAC-2025-005867;CLI0249;VEN06;SUC06;Web;Tarjeta Crédito;Completada
VTA005868;17/06/2025;FAC-2025-005868;CLI0024;VEN18;SUC06;Web;Tarjeta Débito;Completada
VTA005869;09/09/2025;FAC-2025-005869;CLI0022;VEN13;SUC01;Web;Financiación Propia;Completada
VTA005870;12/04/2026;FAC-2026-005870;CLI0599;VEN07;SUC01;Venta Telefónica;Financiación Propia;Completada
VTA005871;10/12/2025;FAC-2025-005871;CLI0460;VEN14;SUC02;Local;Tarjeta Crédito;Completada
VTA005872;06/12/2025;FAC-2025-005872;CLI0054;VEN03;SUC03;Venta Telefónica;Tarjeta Crédito;Completada
VTA005873;02/07/2025;FAC-2025-005873;CLI0104;VEN16;SUC04;Web;Tarjeta Débito;Completada
VTA005874;08/09/2025;FAC-2025-005874;CLI0590;VEN01;SUC01;WhatsApp;Financiación Propia;Completada
VTA005875;18/03/2026;FAC-2026-005875;CLI0546;VEN18;SUC06;Web;Tarjeta Crédito;Completada
VTA005876;18/04/2026;FAC-2026-005876;CLI0559;VEN15;SUC03;Local;Tarjeta Crédito;Completada
VTA005877;19/06/2025;FAC-2025-005877;CLI0581;VEN13;SUC01;WhatsApp;Efectivo;Completada
VTA005878;14/07/2025;FAC-2025-005878;CLI0112;VEN07;SUC01;Venta Telefónica;Financiación Propia;Completada
VTA005879;16/07/2025;FAC-2025-005879;CLI0055;VEN11;SUC05;WhatsApp;Efectivo;Completada
VTA005880;20/04/2026;FAC-2026-005880;CLI0152;VEN13;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA005881;09/06/2026;FAC-2026-005881;CLI0301;VEN13;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA005882;03/03/2025;FAC-2025-005882;CLI0039;VEN11;SUC05;WhatsApp;Efectivo;Completada
VTA005883;17/06/2025;FAC-2025-005883;CLI0038;VEN16;SUC04;Local;Tarjeta Crédito;Completada
VTA005884;11/08/2025;FAC-2025-005884;CLI0292;VEN15;SUC03;Web;Transferencia;Completada
VTA005885;09/03/2025;FAC-2025-005885;CLI0479;VEN15;SUC03;Web;Efectivo;Completada
VTA005886;09/07/2026;FAC-2026-005886;CLI0256;VEN03;SUC03;Local;Tarjeta Débito;Completada
VTA005887;20/06/2026;FAC-2026-005887;CLI0428;VEN05;SUC05;Venta Telefónica;Efectivo;Completada
VTA005888;22/01/2026;FAC-2026-005888;CLI0598;VEN18;SUC06;Marketplace;Transferencia;Completada
VTA005889;24/04/2025;FAC-2025-005889;CLI0119;VEN01;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA005890;01/04/2025;FAC-2025-005890;CLI0179;VEN05;SUC05;WhatsApp;Financiación Propia;Completada
VTA005891;18/03/2026;FAC-2026-005891;CLI0135;VEN14;SUC02;Local;Transferencia;Completada
VTA005892;21/04/2025;FAC-2025-005892;CLI0240;VEN12;SUC06;Venta Telefónica;Efectivo;Completada
VTA005893;18/04/2026;FAC-2026-005893;CLI0353;VEN01;SUC01;Marketplace;Tarjeta Crédito;Cancelada
VTA005894;10/06/2025;FAC-2025-005894;CLI0310;VEN16;SUC04;Web;Efectivo;Completada
VTA005895;05/02/2025;FAC-2025-005895;CLI0456;VEN07;SUC01;Local;Financiación Propia;Completada
VTA005896;16/03/2025;FAC-2025-005896;CLI0236;VEN12;SUC06;Web;Transferencia;Completada
VTA005897;13/05/2025;FAC-2025-005897;CLI0176;VEN01;SUC01;WhatsApp;Tarjeta Crédito;Completada
VTA005898;09/09/2025;FAC-2025-005898;CLI0307;VEN16;SUC04;Marketplace;Efectivo;Completada
VTA005899;12/11/2025;FAC-2025-005899;CLI0182;VEN07;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA005900;19/05/2025;FAC-2025-005900;CLI0189;VEN16;SUC04;Marketplace;Transferencia;Completada
VTA005901;24/08/2025;FAC-2025-005901;CLI0335;VEN17;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA005902;29/03/2025;FAC-2025-005902;CLI0190;VEN14;SUC02;Venta Telefónica;Financiación Propia;Completada
VTA005903;12/06/2025;FAC-2025-005903;CLI0254;VEN04;SUC04;Web;Tarjeta Débito;Completada
VTA005904;25/09/2025;FAC-2025-005904;CLI0351;VEN05;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA005905;12/07/2025;FAC-2025-005905;CLI0400;VEN10;SUC04;Local;Transferencia;Completada
VTA005906;19/09/2025;FAC-2025-005906;CLI0517;VEN03;SUC03;Venta Telefónica;Efectivo;Completada
VTA005907;23/02/2025;FAC-2025-005907;CLI0570;VEN05;SUC05;Venta Telefónica;Financiación Propia;Completada
VTA005908;18/02/2025;FAC-2025-005908;CLI0489;VEN15;SUC03;Web;Financiación Propia;Completada
VTA005909;11/01/2026;FAC-2026-005909;CLI0456;VEN05;SUC05;WhatsApp;Efectivo;Completada
VTA005910;21/06/2026;FAC-2026-005910;CLI0164;VEN13;SUC01;Venta Telefónica;Efectivo;Completada
VTA005911;27/09/2025;FAC-2025-005911;CLI0521;VEN01;SUC01;WhatsApp;Transferencia;Completada
VTA005912;05/11/2025;FAC-2025-005912;CLI0518;VEN10;SUC04;Local;Financiación Propia;Completada
VTA005913;06/11/2025;FAC-2025-005913;CLI0023;VEN13;SUC01;Local;Tarjeta Débito;Completada
VTA005914;21/07/2026;FAC-2026-005914;CLI0132;VEN18;SUC06;Web;Efectivo;Completada
VTA005915;01/07/2025;FAC-2025-005915;CLI0008;VEN01;SUC01;Web;Transferencia;Completada
VTA005916;14/10/2025;FAC-2025-005916;CLI0261;VEN08;SUC02;Web;Tarjeta Crédito;Completada
VTA005917;02/02/2025;FAC-2025-005917;CLI0341;VEN01;SUC01;Marketplace;Tarjeta Débito;Completada
VTA005918;13/03/2025;FAC-2025-005918;CLI0152;VEN02;SUC02;Local;Tarjeta Débito;Completada
VTA005919;08/03/2026;FAC-2026-005919;CLI0289;VEN13;SUC01;Venta Telefónica;Tarjeta Débito;Cancelada
VTA005920;09/01/2025;FAC-2025-005920;CLI0352;VEN05;SUC05;Marketplace;Tarjeta Crédito;Completada
VTA005921;16/10/2025;FAC-2025-005921;CLI0510;VEN11;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA005922;15/11/2025;FAC-2025-005922;CLI0177;VEN18;SUC06;Local;Tarjeta Crédito;Completada
VTA005923;20/03/2026;FAC-2026-005923;CLI0407;VEN18;SUC06;Venta Telefónica;Transferencia;Completada
VTA005924;25/01/2025;FAC-2025-005924;CLI0267;VEN04;SUC04;Venta Telefónica;Financiación Propia;Completada
VTA005925;15/05/2025;FAC-2025-005925;CLI0134;VEN02;SUC02;Web;Tarjeta Débito;Completada
VTA005926;17/06/2025;FAC-2025-005926;CLI0488;VEN03;SUC03;Marketplace;Efectivo;Completada
VTA005927;19/02/2026;FAC-2026-005927;CLI0202;VEN01;SUC01;WhatsApp;Transferencia;Pendiente
VTA005928;20/07/2026;FAC-2026-005928;CLI0323;VEN07;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA005929;08/04/2026;FAC-2026-005929;CLI0508;VEN05;SUC05;Marketplace;Financiación Propia;Completada
VTA005930;09/05/2025;FAC-2025-005930;CLI0243;VEN16;SUC04;Local;Financiación Propia;Completada
VTA005931;09/07/2025;FAC-2025-005931;CLI0148;VEN15;SUC03;Local;Transferencia;Completada
VTA005932;12/02/2025;FAC-2025-005932;CLI0566;VEN01;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA005933;05/07/2025;FAC-2025-005933;CLI0020;VEN16;SUC04;Local;Tarjeta Crédito;Completada
VTA005934;01/02/2026;FAC-2026-005934;CLI0496;VEN06;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA005935;25/10/2025;FAC-2025-005935;CLI0539;VEN11;SUC05;Venta Telefónica;Efectivo;Completada
VTA005936;18/06/2025;FAC-2025-005936;CLI0371;VEN02;SUC02;Web;Tarjeta Crédito;Completada
VTA005937;21/12/2025;FAC-2025-005937;CLI0312;VEN14;SUC02;WhatsApp;Efectivo;Completada
VTA005938;24/03/2025;FAC-2025-005938;CLI0426;VEN12;SUC06;Venta Telefónica;Tarjeta Crédito;Completada
VTA005939;06/09/2025;FAC-2025-005939;CLI0476;VEN12;SUC06;Marketplace;Efectivo;Completada
VTA005940;23/08/2025;FAC-2025-005940;CLI0059;VEN05;SUC05;Web;Financiación Propia;Completada
VTA005941;04/04/2025;FAC-2025-005941;CLI0193;VEN10;SUC04;Local;Transferencia;Completada
VTA005942;16/05/2026;FAC-2026-005942;CLI0369;VEN14;SUC02;Venta Telefónica;Transferencia;Completada
VTA005943;11/06/2026;FAC-2026-005943;CLI0374;VEN03;SUC03;Web;Transferencia;Completada
VTA005944;02/03/2025;FAC-2025-005944;CLI0239;VEN09;SUC03;Web;Tarjeta Débito;Completada
VTA005945;08/01/2025;FAC-2025-005945;CLI0213;VEN16;SUC04;WhatsApp;Tarjeta Débito;Completada
VTA005946;23/03/2025;FAC-2025-005946;CLI0506;VEN14;SUC02;WhatsApp;Tarjeta Crédito;Completada
VTA005947;10/03/2025;FAC-2025-005947;CLI0445;VEN13;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA005948;07/10/2025;FAC-2025-005948;CLI0230;VEN12;SUC06;WhatsApp;Tarjeta Crédito;Completada
VTA005949;13/03/2026;FAC-2026-005949;CLI0560;VEN01;SUC01;Web;Tarjeta Débito;Completada
VTA005950;10/11/2025;FAC-2025-005950;CLI0487;VEN15;SUC03;WhatsApp;Tarjeta Débito;Completada
VTA005951;26/06/2025;FAC-2025-005951;CLI0502;VEN03;SUC03;Web;Tarjeta Débito;Completada
VTA005952;19/11/2025;FAC-2025-005952;CLI0430;VEN02;SUC02;Venta Telefónica;Tarjeta Débito;Completada
VTA005953;20/01/2026;FAC-2026-005953;CLI0500;VEN04;SUC04;Venta Telefónica;Efectivo;Completada
VTA005954;24/11/2025;FAC-2025-005954;CLI0365;VEN02;SUC02;Marketplace;Efectivo;Completada
VTA005955;19/06/2025;FAC-2025-005955;CLI0511;VEN08;SUC02;Venta Telefónica;Transferencia;Completada
VTA005956;15/08/2025;FAC-2025-005956;CLI0155;VEN12;SUC06;WhatsApp;Financiación Propia;Completada
VTA005957;29/06/2025;FAC-2025-005957;CLI0585;VEN10;SUC04;Venta Telefónica;Financiación Propia;Completada
VTA005958;19/06/2025;FAC-2025-005958;CLI0008;VEN09;SUC03;Venta Telefónica;Financiación Propia;Completada
VTA005959;01/12/2025;FAC-2025-005959;CLI0293;VEN10;SUC04;WhatsApp;Tarjeta Débito;Completada
VTA005960;16/02/2025;FAC-2025-005960;CLI0381;VEN18;SUC06;Venta Telefónica;Efectivo;Completada
VTA005961;03/02/2025;FAC-2025-005961;CLI0517;VEN17;SUC05;Venta Telefónica;Financiación Propia;Completada
VTA005962;04/02/2025;FAC-2025-005962;CLI0476;VEN07;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA005963;24/07/2025;FAC-2025-005963;CLI0025;VEN13;SUC01;Marketplace;Tarjeta Débito;Completada
VTA005964;27/01/2026;FAC-2026-005964;CLI0301;VEN17;SUC05;Local;Transferencia;Completada
VTA005965;08/03/2025;FAC-2025-005965;CLI0156;VEN07;SUC01;WhatsApp;Efectivo;Completada
VTA005966;05/03/2026;FAC-2026-005966;CLI0401;VEN07;SUC01;Web;Efectivo;Cancelada
VTA005967;16/08/2025;FAC-2025-005967;CLI0011;VEN04;SUC04;WhatsApp;Tarjeta Débito;Completada
VTA005968;24/06/2026;FAC-2026-005968;CLI0367;VEN06;SUC06;Web;Tarjeta Crédito;Completada
VTA005969;22/05/2025;FAC-2025-005969;CLI0174;VEN11;SUC05;Local;Financiación Propia;Completada
VTA005970;13/06/2026;FAC-2026-005970;CLI0065;VEN01;SUC01;Venta Telefónica;Financiación Propia;Completada
VTA005971;17/02/2026;FAC-2026-005971;CLI0203;VEN09;SUC03;Local;Tarjeta Débito;Completada
VTA005972;21/02/2026;FAC-2026-005972;CLI0007;VEN13;SUC01;Local;Tarjeta Crédito;Completada
VTA005973;31/10/2025;FAC-2025-005973;CLI0538;VEN07;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA005974;07/08/2025;FAC-2025-005974;CLI0394;VEN13;SUC01;WhatsApp;Transferencia;Completada
VTA005975;02/10/2025;FAC-2025-005975;CLI0469;VEN18;SUC06;Venta Telefónica;Financiación Propia;Completada
VTA005976;02/05/2025;FAC-2025-005976;CLI0572;VEN14;SUC02;WhatsApp;Efectivo;Completada
VTA005977;03/06/2025;FAC-2025-005977;CLI0445;VEN07;SUC01;Web;Financiación Propia;Completada
VTA005978;13/03/2025;FAC-2025-005978;CLI0384;VEN12;SUC06;Marketplace;Tarjeta Crédito;Completada
VTA005979;08/02/2026;FAC-2026-005979;CLI0169;VEN08;SUC02;Marketplace;Tarjeta Débito;Completada
VTA005980;20/09/2025;FAC-2025-005980;CLI0312;VEN10;SUC04;Venta Telefónica;Financiación Propia;Completada
VTA005981;21/07/2026;FAC-2026-005981;CLI0071;VEN03;SUC03;WhatsApp;Transferencia;Completada
VTA005982;11/01/2026;FAC-2026-005982;CLI0471;VEN08;SUC02;Marketplace;Financiación Propia;Completada
VTA005983;30/03/2025;FAC-2025-005983;CLI0142;VEN09;SUC03;WhatsApp;Transferencia;Completada
VTA005984;05/06/2026;FAC-2026-005984;CLI0470;VEN03;SUC03;Local;Tarjeta Crédito;Completada
VTA005985;12/05/2026;FAC-2026-005985;CLI0172;VEN05;SUC05;WhatsApp;Efectivo;Completada
VTA005986;12/05/2025;FAC-2025-005986;CLI0340;VEN15;SUC03;Web;Tarjeta Crédito;Completada
VTA005987;21/02/2026;FAC-2026-005987;CLI0362;VEN16;SUC04;Venta Telefónica;Tarjeta Débito;Completada
VTA005988;18/04/2026;FAC-2026-005988;CLI0553;VEN02;SUC02;Venta Telefónica;Tarjeta Débito;Completada
VTA005989;03/02/2025;FAC-2025-005989;CLI0496;VEN07;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA005990;24/06/2026;FAC-2026-005990;CLI0584;VEN02;SUC02;Web;Tarjeta Crédito;Completada
VTA005991;03/03/2026;FAC-2026-005991;CLI0316;VEN10;SUC04;Marketplace;Efectivo;Completada
VTA005992;09/06/2025;FAC-2025-005992;CLI0089;VEN11;SUC05;Marketplace;Tarjeta Débito;Completada
VTA005993;17/07/2025;FAC-2025-005993;CLI0573;VEN10;SUC04;Marketplace;Efectivo;Completada
VTA005994;29/03/2026;FAC-2026-005994;CLI0189;VEN01;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA005995;16/03/2026;FAC-2026-005995;CLI0033;VEN13;SUC01;Local;Efectivo;Completada
VTA005996;28/04/2025;FAC-2025-005996;CLI0253;VEN04;SUC04;Local;Efectivo;Completada
VTA005997;21/11/2025;FAC-2025-005997;CLI0098;VEN04;SUC04;WhatsApp;Tarjeta Débito;Completada
VTA005998;14/02/2026;FAC-2026-005998;CLI0002;VEN13;SUC01;Marketplace;Efectivo;Completada
VTA005999;21/04/2025;FAC-2025-005999;CLI0284;VEN01;SUC01;Marketplace;Financiación Propia;Completada
VTA006000;14/02/2025;FAC-2025-006000;CLI0466;VEN10;SUC04;Local;Efectivo;Completada
VTA006001;25/10/2025;FAC-2025-006001;CLI0512;VEN06;SUC06;Venta Telefónica;Efectivo;Completada
VTA006002;28/03/2025;FAC-2025-006002;CLI0445;VEN12;SUC06;Venta Telefónica;Efectivo;Completada
VTA006003;24/09/2025;FAC-2025-006003;CLI0325;VEN06;SUC06;Local;Financiación Propia;Completada
VTA006004;06/02/2026;FAC-2026-006004;CLI0389;VEN12;SUC06;Venta Telefónica;Tarjeta Crédito;Completada
VTA006005;26/03/2026;FAC-2026-006005;CLI0021;VEN08;SUC02;Marketplace;Tarjeta Débito;Completada
VTA006006;21/01/2026;FAC-2026-006006;CLI0475;VEN13;SUC01;Marketplace;Tarjeta Débito;Completada
VTA006007;26/01/2026;FAC-2026-006007;CLI0435;VEN13;SUC01;Venta Telefónica;Tarjeta Débito;Completada
VTA006008;25/06/2025;FAC-2025-006008;CLI0275;VEN17;SUC05;WhatsApp;Tarjeta Crédito;Completada
VTA006009;18/10/2025;FAC-2025-006009;CLI0008;VEN01;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA006010;24/02/2026;FAC-2026-006010;CLI0186;VEN18;SUC06;Venta Telefónica;Transferencia;Completada
VTA006011;01/04/2025;FAC-2025-006011;CLI0142;VEN17;SUC05;WhatsApp;Efectivo;Completada
VTA006012;06/03/2025;FAC-2025-006012;CLI0448;VEN02;SUC02;WhatsApp;Tarjeta Débito;Completada
VTA006013;07/02/2026;FAC-2026-006013;CLI0203;VEN16;SUC04;WhatsApp;Financiación Propia;Completada
VTA006014;01/01/2025;FAC-2025-006014;CLI0032;VEN14;SUC02;Web;Efectivo;Completada
VTA006015;15/02/2026;FAC-2026-006015;CLI0499;VEN14;SUC02;Venta Telefónica;Transferencia;Completada
VTA006016;10/05/2025;FAC-2025-006016;CLI0342;VEN07;SUC01;Venta Telefónica;Financiación Propia;Completada
VTA006017;29/07/2026;FAC-2026-006017;CLI0223;VEN06;SUC06;WhatsApp;Financiación Propia;Completada
VTA006018;30/09/2025;FAC-2025-006018;CLI0573;VEN16;SUC04;WhatsApp;Efectivo;Cancelada
VTA006019;08/01/2026;FAC-2026-006019;CLI0461;VEN17;SUC05;Web;Tarjeta Débito;Completada
VTA006020;05/04/2026;FAC-2026-006020;CLI0058;VEN16;SUC04;Local;Transferencia;Completada
VTA006021;04/03/2026;FAC-2026-006021;CLI0279;VEN15;SUC03;Web;Financiación Propia;Completada
VTA006022;24/12/2025;FAC-2025-006022;CLI0073;VEN15;SUC03;WhatsApp;Financiación Propia;Completada
VTA006023;15/06/2026;FAC-2026-006023;CLI0431;VEN01;SUC01;Local;Efectivo;Completada
VTA006024;07/05/2025;FAC-2025-006024;CLI0086;VEN01;SUC01;Web;Transferencia;Completada
VTA006025;01/05/2025;FAC-2025-006025;CLI0570;VEN12;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA006026;01/09/2025;FAC-2025-006026;CLI0180;VEN16;SUC04;Local;Financiación Propia;Completada
VTA006027;17/07/2025;FAC-2025-006027;CLI0405;VEN11;SUC05;Local;Transferencia;Completada
VTA006028;25/11/2025;FAC-2025-006028;CLI0361;VEN12;SUC06;Venta Telefónica;Transferencia;Completada
VTA006029;07/04/2025;FAC-2025-006029;CLI0094;VEN15;SUC03;WhatsApp;Tarjeta Débito;Completada
VTA006030;15/03/2025;FAC-2025-006030;CLI0429;VEN09;SUC03;Marketplace;Tarjeta Crédito;Completada
VTA006031;10/10/2025;FAC-2025-006031;CLI0242;VEN16;SUC04;WhatsApp;Efectivo;Completada
VTA006032;09/12/2025;FAC-2025-006032;CLI0097;VEN17;SUC05;WhatsApp;Transferencia;Completada
VTA006033;20/12/2025;FAC-2025-006033;CLI0002;VEN08;SUC02;Marketplace;Tarjeta Crédito;Completada
VTA006034;12/11/2025;FAC-2025-006034;CLI0337;VEN18;SUC06;Local;Transferencia;Completada
VTA006035;15/04/2025;FAC-2025-006035;CLI0361;VEN11;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA006036;09/01/2025;FAC-2025-006036;CLI0014;VEN10;SUC04;Venta Telefónica;Financiación Propia;Completada
VTA006037;17/12/2025;FAC-2025-006037;CLI0482;VEN12;SUC06;Venta Telefónica;Financiación Propia;Completada
VTA006038;03/03/2025;FAC-2025-006038;CLI0325;VEN06;SUC06;WhatsApp;Transferencia;Completada
VTA006039;05/12/2025;FAC-2025-006039;CLI0232;VEN10;SUC04;Web;Efectivo;Completada
VTA006040;01/03/2026;FAC-2026-006040;CLI0308;VEN11;SUC05;Web;Transferencia;Completada
VTA006041;17/03/2026;FAC-2026-006041;CLI0489;VEN17;SUC05;Local;Transferencia;Completada
VTA006042;25/09/2025;FAC-2025-006042;CLI0225;VEN12;SUC06;Web;Financiación Propia;Completada
VTA006043;30/05/2026;FAC-2026-006043;CLI0056;VEN09;SUC03;Web;Efectivo;Completada
