DetalleID;VentaID;ProductoID;Cantidad;PrecioUnitario;DescuentoPct;VentaNeta;CostoTotal;Margen
DET007285-1;VTA007285;PROD0086;1;$ 578.101,97;0,0%;$ 578.101,97;$ 387.998,00;$ 190.103,97
DET007286-1;VTA007286;PROD0044;1;$ 213.204,87;5,0%;$ 202.544,63;$ 138.314,00;$ 64.230,63
DET007287-1;VTA007287;PROD0132;1;$ 571.747,66;0,0%;$ 571.747,66;$ 438.168,00;$ 133.579,66
DET007287-2;VTA007287;PROD0020;1;$ 511.815,82;0,0%;$ 511.815,82;$ 405.246,00;$ 106.569,82
DET007287-3;VTA007287;PROD0158;1;$ 776.846,11;0,0%;$ 776.846,11;$ 532.236,00;$ 244.610,11
DET007288-1;VTA007288;PROD0114;1;$ 724.759,09;0,0%;$ 724.759,09;$ 519.674,00;$ 205.085,09
DET007289-1;VTA007289;PROD0064;1;$ 543.564,36;10,0%;$ 489.207,92;$ 356.495,00;$ 132.712,92
DET007290-1;VTA007290;PROD0131;3;$ 593.290,90;0,0%;$ 1.779.872,70;$ 1.321.449,00;$ 458.423,70
DET007291-1;VTA007291;PROD0141;1;$ 135.817,46;5,0%;$ 129.026,59;$ 104.292,00;$ 24.734,59
DET007291-2;VTA007291;PROD0076;1;$ 205.321,23;0,0%;$ 205.321,23;$ 136.701,00;$ 68.620,23
DET007291-3;VTA007291;PROD0160;1;$ 385.264,82;0,0%;$ 385.264,82;$ 265.144,00;$ 120.120,82
DET007292-1;VTA007292;PROD0005;1;$ 147.656,50;0,0%;$ 147.656,50;$ 110.594,00;$ 37.062,50
DET007293-1;VTA007293;PROD0176;1;$ 150.539,02;0,0%;$ 150.539,02;$ 110.906,00;$ 39.633,02
DET007294-1;VTA007294;PROD0079;2;$ 397.891,13;5,0%;$ 755.993,15;$ 631.132,00;$ 124.861,15
DET007295-1;VTA007295;PROD0142;2;$ 90.960,87;0,0%;$ 181.921,74;$ 120.400,00;$ 61.521,74
DET007295-2;VTA007295;PROD0146;1;$ 76.852,61;5,0%;$ 73.009,98;$ 54.157,00;$ 18.852,98
DET007296-1;VTA007296;PROD0082;2;$ 85.270,64;0,0%;$ 170.541,28;$ 114.316,00;$ 56.225,28
DET007297-1;VTA007297;PROD0139;1;$ 867.713,27;5,0%;$ 824.327,61;$ 539.983,00;$ 284.344,61
DET007297-2;VTA007297;PROD0017;2;$ 565.437,48;20,0%;$ 904.699,97;$ 770.634,00;$ 134.065,97
DET007297-3;VTA007297;PROD0110;1;$ 552.177,10;0,0%;$ 552.177,10;$ 410.845,00;$ 141.332,10
DET007298-1;VTA007298;PROD0061;1;$ 176.534,41;5,0%;$ 167.707,69;$ 107.318,00;$ 60.389,69
DET007299-1;VTA007299;PROD0112;3;$ 56.457,42;0,0%;$ 169.372,26;$ 122.058,00;$ 47.314,26
DET007300-1;VTA007300;PROD0035;1;$ 150.643,29;10,0%;$ 135.578,96;$ 103.762,00;$ 31.816,96
DET007300-2;VTA007300;PROD0057;1;$ 88.444,26;5,0%;$ 84.022,05;$ 67.389,00;$ 16.633,05
DET007301-1;VTA007301;PROD0156;4;$ 384.026,87;0,0%;$ 1.536.107,48;$ 1.150.440,00;$ 385.667,48
DET007301-2;VTA007301;PROD0170;1;$ 256.191,26;0,0%;$ 256.191,26;$ 186.768,00;$ 69.423,26
DET007302-1;VTA007302;PROD0137;2;$ 1.094.481,62;0,0%;$ 2.188.963,24;$ 1.429.994,00;$ 758.969,24
DET007303-1;VTA007303;PROD0145;1;$ 895.821,67;5,0%;$ 851.030,59;$ 608.263,00;$ 242.767,59
DET007304-1;VTA007304;PROD0101;1;$ 83.063,48;0,0%;$ 83.063,48;$ 62.974,00;$ 20.089,48
DET007304-2;VTA007304;PROD0104;3;$ 713.487,59;0,0%;$ 2.140.462,77;$ 1.419.081,00;$ 721.381,77
DET007305-1;VTA007305;PROD0086;2;$ 575.581,09;0,0%;$ 1.151.162,18;$ 775.996,00;$ 375.166,18
DET007306-1;VTA007306;PROD0039;1;$ 538.581,07;0,0%;$ 538.581,07;$ 359.480,00;$ 179.101,07
DET007306-2;VTA007306;PROD0134;1;$ 515.754,01;5,0%;$ 489.966,31;$ 349.135,00;$ 140.831,31
DET007307-1;VTA007307;PROD0018;1;$ 1.067.558,53;0,0%;$ 1.067.558,53;$ 738.346,00;$ 329.212,53
DET007308-1;VTA007308;PROD0155;1;$ 304.529,42;5,0%;$ 289.302,95;$ 199.197,00;$ 90.105,95
DET007309-1;VTA007309;PROD0094;1;$ 101.381,46;0,0%;$ 101.381,46;$ 75.469,00;$ 25.912,46
DET007310-1;VTA007310;PROD0085;2;$ 1.079.093,65;5,0%;$ 2.050.277,93;$ 1.387.282,00;$ 662.995,93
DET007311-1;VTA007311;PROD0150;1;$ 1.034.093,10;0,0%;$ 1.034.093,10;$ 724.414,00;$ 309.679,10
DET007312-1;VTA007312;PROD0123;1;$ 267.386,94;0,0%;$ 267.386,94;$ 213.165,00;$ 54.221,94
DET007313-1;VTA007313;PROD0170;3;$ 263.336,17;0,0%;$ 790.008,51;$ 560.304,00;$ 229.704,51
DET007314-1;VTA007314;PROD0094;1;$ 103.373,94;5,0%;$ 98.205,24;$ 75.469,00;$ 22.736,24
DET007314-2;VTA007314;PROD0169;1;$ 107.112,37;0,0%;$ 107.112,37;$ 75.268,00;$ 31.844,37
DET007314-3;VTA007314;PROD0105;1;$ 441.292,14;0,0%;$ 441.292,14;$ 296.734,00;$ 144.558,14
DET007315-1;VTA007315;PROD0049;1;$ 794.569,59;10,0%;$ 715.112,63;$ 552.938,00;$ 162.174,63
DET007316-1;VTA007316;PROD0059;1;$ 73.959,00;5,0%;$ 0,00;$ 57.499,00;$ 0,00
DET007317-1;VTA007317;PROD0044;1;$ 212.557,66;15,0%;$ 180.674,01;$ 138.314,00;$ 42.360,01
DET007318-1;VTA007318;PROD0147;1;$ 1.053.317,38;0,0%;$ 1.053.317,38;$ 675.974,00;$ 377.343,38
DET007318-2;VTA007318;PROD0092;2;$ 818.765,10;10,0%;$ 1.473.777,18;$ 1.283.826,00;$ 189.951,18
DET007319-1;VTA007319;PROD0073;1;$ 152.698,69;15,0%;$ 129.793,89;$ 99.591,00;$ 30.202,89
DET007320-1;VTA007320;PROD0076;2;$ 208.599,86;10,0%;$ 375.479,75;$ 273.402,00;$ 102.077,75
DET007321-1;VTA007321;PROD0060;1;$ 201.009,77;0,0%;$ 201.009,77;$ 140.684,00;$ 60.325,77
DET007322-1;VTA007322;PROD0180;1;$ 1.204.182,75;0,0%;$ 1.204.182,75;$ 869.947,00;$ 334.235,75
DET007323-1;VTA007323;PROD0113;2;$ 692.180,17;15,0%;$ 1.176.706,29;$ 1.026.152,00;$ 150.554,29
DET007324-1;VTA007324;PROD0014;1;$ 767.441,12;5,0%;$ 729.069,06;$ 494.014,00;$ 235.055,06
DET007325-1;VTA007325;PROD0030;1;$ 415.757,16;0,0%;$ 415.757,16;$ 310.009,00;$ 105.748,16
DET007326-1;VTA007326;PROD0059;1;$ 76.908,61;10,0%;$ 69.217,75;$ 57.499,00;$ 11.718,75
DET007327-1;VTA007327;PROD0105;1;$ 423.110,11;0,0%;$ 423.110,11;$ 296.734,00;$ 126.376,11
DET007327-2;VTA007327;PROD0086;1;$ 597.482,93;10,0%;$ 537.734,64;$ 387.998,00;$ 149.736,64
DET007328-1;VTA007328;PROD0175;1;$ 651.792,93;0,0%;$ 651.792,93;$ 518.531,00;$ 133.261,93
DET007329-1;VTA007329;PROD0087;1;$ 957.066,59;0,0%;$ 957.066,59;$ 689.150,00;$ 267.916,59
DET007330-1;VTA007330;PROD0023;1;$ 1.107.167,80;10,0%;$ 996.451,02;$ 865.908,00;$ 130.543,02
DET007331-1;VTA007331;PROD0017;2;$ 562.447,89;5,0%;$ 1.068.650,99;$ 770.634,00;$ 298.016,99
DET007332-1;VTA007332;PROD0024;1;$ 37.915,87;5,0%;$ 36.020,08;$ 27.282,00;$ 8.738,08
DET007333-1;VTA007333;PROD0011;2;$ 102.364,40;10,0%;$ 184.255,92;$ 135.804,00;$ 48.451,92
DET007334-1;VTA007334;PROD0136;1;$ 378.107,84;5,0%;$ 359.202,45;$ 246.220,00;$ 112.982,45
DET007335-1;VTA007335;PROD0020;1;$ 541.481,76;0,0%;$ 541.481,76;$ 405.246,00;$ 136.235,76
DET007336-1;VTA007336;PROD0129;1;$ 497.807,75;5,0%;$ 472.917,36;$ 363.302,00;$ 109.615,36
DET007337-1;VTA007337;PROD0155;1;$ 303.032,04;10,0%;$ 272.728,84;$ 199.197,00;$ 73.531,84
DET007338-1;VTA007338;PROD0164;1;$ 828.188,28;0,0%;$ 828.188,28;$ 571.657,00;$ 256.531,28
DET007338-2;VTA007338;PROD0110;1;$ 529.506,32;0,0%;$ 529.506,32;$ 410.845,00;$ 118.661,32
DET007338-3;VTA007338;PROD0179;1;$ 1.071.221,58;5,0%;$ 1.017.660,50;$ 668.181,00;$ 349.479,50
DET007339-1;VTA007339;PROD0022;1;$ 177.088,05;5,0%;$ 168.233,65;$ 141.606,00;$ 26.627,65
DET007340-1;VTA007340;PROD0065;3;$ 729.278,29;20,0%;$ 1.750.267,90;$ 1.714.743,00;$ 35.524,90
DET007341-1;VTA007341;PROD0137;1;$ 1.096.343,81;0,0%;$ 1.096.343,81;$ 714.997,00;$ 381.346,81
DET007341-2;VTA007341;PROD0127;2;$ 16.159,11;0,0%;$ 32.318,22;$ 23.672,00;$ 8.646,22
DET007341-3;VTA007341;PROD0086;1;$ 567.471,63;10,0%;$ 510.724,47;$ 387.998,00;$ 122.726,47
DET007342-1;VTA007342;PROD0158;2;$ 762.238,16;0,0%;$ 1.524.476,32;$ 1.064.472,00;$ 460.004,32
DET007342-2;VTA007342;PROD0058;1;$ 334.365,11;0,0%;$ 334.365,11;$ 240.456,00;$ 93.909,11
DET007343-1;VTA007343;PROD0018;1;$ 1.099.702,43;5,0%;$ 1.044.717,31;$ 738.346,00;$ 306.371,31
DET007343-2;VTA007343;PROD0031;1;$ 280.067,24;10,0%;$ 252.060,52;$ 193.494,00;$ 58.566,52
DET007343-3;VTA007343;PROD0152;1;$ 1.085.669,96;0,0%;$ 1.085.669,96;$ 677.588,00;$ 408.081,96
DET007344-1;VTA007344;PROD0097;1;$ 342.914,46;5,0%;$ 325.768,74;$ 230.062,00;$ 95.706,74
DET007345-1;VTA007345;PROD0022;2;$ 182.523,50;0,0%;$ 365.047,00;$ 283.212,00;$ 81.835,00
DET007345-2;VTA007345;PROD0149;1;$ 129.320,81;10,0%;$ 116.388,73;$ 97.622,00;$ 18.766,73
DET007346-1;VTA007346;PROD0121;1;$ 759.528,56;5,0%;$ 721.552,13;$ 562.220,00;$ 159.332,13
DET007346-2;VTA007346;PROD0027;1;$ 274.705,99;0,0%;$ 274.705,99;$ 222.804,00;$ 51.901,99
DET007347-1;VTA007347;PROD0120;1;$ 46.461,74;5,0%;$ 44.138,65;$ 35.319,00;$ 8.819,65
DET007348-1;VTA007348;PROD0081;1;$ 743.187,86;10,0%;$ 668.869,07;$ 479.012,00;$ 189.857,07
DET007349-1;VTA007349;PROD0032;1;$ 904.128,48;0,0%;$ 904.128,48;$ 589.630,00;$ 314.498,48
DET007350-1;VTA007350;PROD0138;1;$ 328.737,61;10,0%;$ 295.863,85;$ 203.575,00;$ 92.288,85
DET007351-1;VTA007351;PROD0048;1;$ 243.018,94;0,0%;$ 243.018,94;$ 155.148,00;$ 87.870,94
DET007352-1;VTA007352;PROD0074;1;$ 531.286,86;0,0%;$ 531.286,86;$ 388.845,00;$ 142.441,86
DET007352-2;VTA007352;PROD0096;1;$ 663.224,23;10,0%;$ 596.901,81;$ 409.389,00;$ 187.512,81
DET007353-1;VTA007353;PROD0030;1;$ 429.917,69;5,0%;$ 408.421,81;$ 310.009,00;$ 98.412,81
DET007354-1;VTA007354;PROD0149;1;$ 128.617,41;10,0%;$ 115.755,67;$ 97.622,00;$ 18.133,67
DET007354-2;VTA007354;PROD0152;1;$ 1.052.300,38;0,0%;$ 1.052.300,38;$ 677.588,00;$ 374.712,38
DET007355-1;VTA007355;PROD0078;1;$ 197.996,59;0,0%;$ 197.996,59;$ 131.031,00;$ 66.965,59
DET007355-2;VTA007355;PROD0062;1;$ 106.591,60;0,0%;$ 106.591,60;$ 78.996,00;$ 27.595,60
DET007355-3;VTA007355;PROD0084;1;$ 674.861,10;5,0%;$ 641.118,04;$ 531.420,00;$ 109.698,04
DET007356-1;VTA007356;PROD0032;1;$ 900.667,93;20,0%;$ 720.534,34;$ 589.630,00;$ 130.904,34
DET007357-1;VTA007357;PROD0097;2;$ 330.786,05;0,0%;$ 661.572,10;$ 460.124,00;$ 201.448,10
DET007357-2;VTA007357;PROD0060;3;$ 210.518,05;0,0%;$ 631.554,15;$ 422.052,00;$ 209.502,15
DET007357-3;VTA007357;PROD0085;2;$ 1.105.177,02;15,0%;$ 1.878.800,93;$ 1.387.282,00;$ 491.518,93
DET007358-1;VTA007358;PROD0130;1;$ 1.025.742,89;5,0%;$ 974.455,75;$ 701.283,00;$ 273.172,75
DET007358-2;VTA007358;PROD0066;2;$ 487.867,72;10,0%;$ 878.161,90;$ 738.920,00;$ 139.241,90
DET007358-3;VTA007358;PROD0058;1;$ 347.786,05;5,0%;$ 330.396,75;$ 240.456,00;$ 89.940,75
DET007359-1;VTA007359;PROD0013;1;$ 164.921,48;0,0%;$ 164.921,48;$ 107.638,00;$ 57.283,48
DET007360-1;VTA007360;PROD0151;1;$ 138.572,16;5,0%;$ 131.643,55;$ 107.564,00;$ 24.079,55
DET007361-1;VTA007361;PROD0150;2;$ 1.024.389,13;10,0%;$ 1.843.900,43;$ 1.448.828,00;$ 395.072,43
DET007362-1;VTA007362;PROD0089;1;$ 796.643,76;10,0%;$ 716.979,38;$ 544.449,00;$ 172.530,38
DET007363-1;VTA007363;PROD0170;1;$ 267.270,11;0,0%;$ 267.270,11;$ 186.768,00;$ 80.502,11
DET007364-1;VTA007364;PROD0025;1;$ 940.372,25;0,0%;$ 940.372,25;$ 708.479,00;$ 231.893,25
DET007365-1;VTA007365;PROD0006;1;$ 525.914,99;10,0%;$ 473.323,49;$ 404.942,00;$ 68.381,49
DET007366-1;VTA007366;PROD0067;1;$ 248.880,25;10,0%;$ 223.992,23;$ 181.885,00;$ 42.107,23
DET007367-1;VTA007367;PROD0075;1;$ 599.326,66;5,0%;$ 569.360,33;$ 414.909,00;$ 154.451,33
DET007368-1;VTA007368;PROD0178;1;$ 466.458,47;0,0%;$ 466.458,47;$ 339.334,00;$ 127.124,47
DET007369-1;VTA007369;PROD0180;1;$ 1.244.263,56;0,0%;$ 1.244.263,56;$ 869.947,00;$ 374.316,56
DET007369-2;VTA007369;PROD0100;1;$ 318.993,54;0,0%;$ 318.993,54;$ 250.220,00;$ 68.773,54
DET007370-1;VTA007370;PROD0091;3;$ 556.723,15;0,0%;$ 1.670.169,45;$ 1.197.720,00;$ 472.449,45
DET007371-1;VTA007371;PROD0061;1;$ 173.053,82;0,0%;$ 173.053,82;$ 107.318,00;$ 65.735,82
DET007371-2;VTA007371;PROD0010;1;$ 94.693,82;10,0%;$ 85.224,44;$ 75.474,00;$ 9.750,44
DET007372-1;VTA007372;PROD0072;1;$ 835.606,06;5,0%;$ 793.825,76;$ 656.772,00;$ 137.053,76
DET007372-2;VTA007372;PROD0116;2;$ 200.523,16;15,0%;$ 340.889,37;$ 305.204,00;$ 35.685,37
DET007372-3;VTA007372;PROD0126;3;$ 78.297,70;0,0%;$ 234.893,10;$ 160.878,00;$ 74.015,10
DET007373-1;VTA007373;PROD0107;1;$ 363.751,23;0,0%;$ 363.751,23;$ 257.871,00;$ 105.880,23
DET007373-2;VTA007373;PROD0005;1;$ 148.687,61;5,0%;$ 141.253,23;$ 110.594,00;$ 30.659,23
DET007374-1;VTA007374;PROD0130;1;$ 1.079.256,70;15,0%;$ 917.368,19;$ 701.283,00;$ 216.085,19
DET007375-1;VTA007375;PROD0143;1;$ 52.279,54;0,0%;$ 52.279,54;$ 35.896,00;$ 16.383,54
DET007375-2;VTA007375;PROD0029;1;$ 600.089,96;5,0%;$ 570.085,46;$ 481.869,00;$ 88.216,46
DET007376-1;VTA007376;PROD0022;2;$ 187.159,92;0,0%;$ 374.319,84;$ 283.212,00;$ 91.107,84
DET007377-1;VTA007377;PROD0130;1;$ 1.080.664,36;5,0%;$ 1.026.631,14;$ 701.283,00;$ 325.348,14
DET007377-2;VTA007377;PROD0170;1;$ 254.619,71;0,0%;$ 254.619,71;$ 186.768,00;$ 67.851,71
DET007377-3;VTA007377;PROD0057;1;$ 85.026,78;10,0%;$ 76.524,10;$ 67.389,00;$ 9.135,10
DET007378-1;VTA007378;PROD0067;1;$ 247.665,98;5,0%;$ 235.282,68;$ 181.885,00;$ 53.397,68
DET007379-1;VTA007379;PROD0065;1;$ 720.873,76;5,0%;$ 684.830,07;$ 571.581,00;$ 113.249,07
DET007380-1;VTA007380;PROD0131;2;$ 609.131,02;0,0%;$ 1.218.262,04;$ 880.966,00;$ 337.296,04
DET007380-2;VTA007380;PROD0117;1;$ 18.756,69;0,0%;$ 18.756,69;$ 13.971,00;$ 4.785,69
DET007381-1;VTA007381;PROD0062;1;$ 109.623,84;0,0%;$ 109.623,84;$ 78.996,00;$ 30.627,84
DET007382-1;VTA007382;PROD0074;1;$ 539.782,85;0,0%;$ 539.782,85;$ 388.845,00;$ 150.937,85
DET007382-2;VTA007382;PROD0156;1;$ 376.746,89;15,0%;$ 320.234,86;$ 287.610,00;$ 32.624,86
DET007382-3;VTA007382;PROD0117;3;$ 17.855,78;5,0%;$ 50.888,97;$ 41.913,00;$ 8.975,97
DET007383-1;VTA007383;PROD0123;1;$ 284.310,49;15,0%;$ 241.663,92;$ 213.165,00;$ 28.498,92
DET007384-1;VTA007384;PROD0022;1;$ 179.718,25;5,0%;$ 170.732,34;$ 141.606,00;$ 29.126,34
DET007385-1;VTA007385;PROD0173;1;$ 356.924,72;5,0%;$ 0,00;$ 246.117,00;$ 0,00
DET007386-1;VTA007386;PROD0013;1;$ 165.424,47;0,0%;$ 165.424,47;$ 107.638,00;$ 57.786,47
DET007386-2;VTA007386;PROD0014;1;$ 764.437,88;15,0%;$ 649.772,20;$ 494.014,00;$ 155.758,20
DET007386-3;VTA007386;PROD0113;2;$ 739.778,48;0,0%;$ 1.479.556,96;$ 1.026.152,00;$ 453.404,96
DET007387-1;VTA007387;PROD0044;1;$ 204.717,57;0,0%;$ 204.717,57;$ 138.314,00;$ 66.403,57
DET007388-1;VTA007388;PROD0121;1;$ 759.545,06;0,0%;$ 759.545,06;$ 562.220,00;$ 197.325,06
DET007388-2;VTA007388;PROD0075;1;$ 602.754,39;5,0%;$ 572.616,67;$ 414.909,00;$ 157.707,67
DET007389-1;VTA007389;PROD0128;3;$ 572.248,90;15,0%;$ 1.459.234,70;$ 1.290.591,00;$ 168.643,70
DET007390-1;VTA007390;PROD0180;1;$ 1.229.715,95;0,0%;$ 1.229.715,95;$ 869.947,00;$ 359.768,95
DET007390-2;VTA007390;PROD0136;1;$ 363.229,05;0,0%;$ 363.229,05;$ 246.220,00;$ 117.009,05
DET007391-1;VTA007391;PROD0018;1;$ 1.104.872,99;5,0%;$ 1.049.629,34;$ 738.346,00;$ 311.283,34
DET007392-1;VTA007392;PROD0034;2;$ 914.119,73;5,0%;$ 1.736.827,49;$ 1.295.022,00;$ 441.805,49
DET007393-1;VTA007393;PROD0095;2;$ 937.236,19;0,0%;$ 1.874.472,38;$ 1.160.012,00;$ 714.460,38
DET007393-2;VTA007393;PROD0097;2;$ 331.468,37;0,0%;$ 662.936,74;$ 460.124,00;$ 202.812,74
DET007393-3;VTA007393;PROD0030;1;$ 424.359,80;0,0%;$ 424.359,80;$ 310.009,00;$ 114.350,80
DET007394-1;VTA007394;PROD0177;1;$ 670.427,88;0,0%;$ 670.427,88;$ 444.666,00;$ 225.761,88
DET007395-1;VTA007395;PROD0018;1;$ 1.093.630,57;10,0%;$ 984.267,51;$ 738.346,00;$ 245.921,51
DET007395-2;VTA007395;PROD0114;1;$ 686.001,11;0,0%;$ 686.001,11;$ 519.674,00;$ 166.327,11
DET007396-1;VTA007396;PROD0112;1;$ 54.781,49;5,0%;$ 52.042,42;$ 40.686,00;$ 11.356,42
DET007397-1;VTA007397;PROD0108;2;$ 843.620,42;10,0%;$ 1.518.516,76;$ 1.128.012,00;$ 390.504,76
DET007398-1;VTA007398;PROD0082;2;$ 88.609,87;10,0%;$ 159.497,77;$ 114.316,00;$ 45.181,77
DET007399-1;VTA007399;PROD0112;2;$ 54.411,94;15,0%;$ 92.500,30;$ 81.372,00;$ 11.128,30
DET007400-1;VTA007400;PROD0075;3;$ 580.763,75;0,0%;$ 1.742.291,25;$ 1.244.727,00;$ 497.564,25
DET007401-1;VTA007401;PROD0157;1;$ 396.657,07;5,0%;$ 376.824,22;$ 258.927,00;$ 117.897,22
DET007402-1;VTA007402;PROD0176;1;$ 147.823,46;0,0%;$ 147.823,46;$ 110.906,00;$ 36.917,46
DET007403-1;VTA007403;PROD0154;1;$ 718.931,47;0,0%;$ 718.931,47;$ 497.066,00;$ 221.865,47
DET007403-2;VTA007403;PROD0056;1;$ 369.640,20;20,0%;$ 295.712,16;$ 242.486,00;$ 53.226,16
DET007404-1;VTA007404;PROD0173;2;$ 352.201,31;5,0%;$ 669.182,49;$ 492.234,00;$ 176.948,49
DET007404-2;VTA007404;PROD0106;1;$ 329.090,70;10,0%;$ 296.181,63;$ 226.030,00;$ 70.151,63
DET007405-1;VTA007405;PROD0174;2;$ 371.214,23;10,0%;$ 668.185,61;$ 570.544,00;$ 97.641,61
DET007406-1;VTA007406;PROD0121;1;$ 754.983,70;5,0%;$ 0,00;$ 562.220,00;$ 0,00
DET007407-1;VTA007407;PROD0056;1;$ 368.596,98;0,0%;$ 368.596,98;$ 242.486,00;$ 126.110,98
DET007408-1;VTA007408;PROD0058;4;$ 323.677,16;0,0%;$ 1.294.708,64;$ 961.824,00;$ 332.884,64
DET007408-2;VTA007408;PROD0159;2;$ 774.633,44;20,0%;$ 1.239.413,50;$ 1.070.504,00;$ 168.909,50
DET007408-3;VTA007408;PROD0034;1;$ 913.384,25;0,0%;$ 913.384,25;$ 647.511,00;$ 265.873,25
DET007409-1;VTA007409;PROD0112;2;$ 55.992,56;5,0%;$ 106.385,86;$ 81.372,00;$ 25.013,86
DET007409-2;VTA007409;PROD0138;2;$ 334.088,87;0,0%;$ 668.177,74;$ 407.150,00;$ 261.027,74
DET007410-1;VTA007410;PROD0074;1;$ 535.426,60;10,0%;$ 481.883,94;$ 388.845,00;$ 93.038,94
DET007410-2;VTA007410;PROD0051;1;$ 891.394,43;0,0%;$ 891.394,43;$ 673.237,00;$ 218.157,43
DET007411-1;VTA007411;PROD0091;1;$ 554.734,03;0,0%;$ 554.734,03;$ 399.240,00;$ 155.494,03
DET007412-1;VTA007412;PROD0094;1;$ 104.635,80;0,0%;$ 104.635,80;$ 75.469,00;$ 29.166,80
DET007412-2;VTA007412;PROD0079;1;$ 415.219,68;0,0%;$ 415.219,68;$ 315.566,00;$ 99.653,68
DET007413-1;VTA007413;PROD0009;1;$ 305.173,01;5,0%;$ 289.914,36;$ 223.002,00;$ 66.912,36
DET007413-2;VTA007413;PROD0103;1;$ 20.258,66;0,0%;$ 20.258,66;$ 12.993,00;$ 7.265,66
DET007414-1;VTA007414;PROD0065;3;$ 692.760,66;5,0%;$ 1.974.367,88;$ 1.714.743,00;$ 259.624,88
DET007415-1;VTA007415;PROD0088;1;$ 137.107,14;0,0%;$ 137.107,14;$ 92.719,00;$ 44.388,14
DET007416-1;VTA007416;PROD0178;1;$ 441.408,16;0,0%;$ 441.408,16;$ 339.334,00;$ 102.074,16
DET007416-2;VTA007416;PROD0129;1;$ 510.755,82;0,0%;$ 510.755,82;$ 363.302,00;$ 147.453,82
DET007416-3;VTA007416;PROD0092;3;$ 813.095,32;0,0%;$ 2.439.285,96;$ 1.925.739,00;$ 513.546,96
DET007417-1;VTA007417;PROD0109;1;$ 726.729,75;5,0%;$ 690.393,26;$ 577.626,00;$ 112.767,26
DET007418-1;VTA007418;PROD0110;1;$ 545.112,54;0,0%;$ 545.112,54;$ 410.845,00;$ 134.267,54
DET007419-1;VTA007419;PROD0013;1;$ 166.661,81;0,0%;$ 166.661,81;$ 107.638,00;$ 59.023,81
DET007420-1;VTA007420;PROD0145;1;$ 874.194,50;0,0%;$ 874.194,50;$ 608.263,00;$ 265.931,50
DET007421-1;VTA007421;PROD0172;1;$ 15.889,87;15,0%;$ 13.506,39;$ 10.241,00;$ 3.265,39
DET007421-2;VTA007421;PROD0038;1;$ 43.708,32;0,0%;$ 43.708,32;$ 32.241,00;$ 11.467,32
DET007422-1;VTA007422;PROD0021;1;$ 1.017.228,13;0,0%;$ 1.017.228,13;$ 752.620,00;$ 264.608,13
DET007422-2;VTA007422;PROD0052;1;$ 664.098,37;0,0%;$ 664.098,37;$ 459.664,00;$ 204.434,37
DET007423-1;VTA007423;PROD0026;1;$ 880.962,43;0,0%;$ 0,00;$ 610.791,00;$ 0,00
DET007424-1;VTA007424;PROD0068;2;$ 695.955,83;5,0%;$ 1.322.316,08;$ 918.068,00;$ 404.248,08
DET007425-1;VTA007425;PROD0002;1;$ 1.232.447,51;0,0%;$ 1.232.447,51;$ 862.953,00;$ 369.494,51
DET007426-1;VTA007426;PROD0168;1;$ 195.813,79;0,0%;$ 195.813,79;$ 143.715,00;$ 52.098,79
DET007427-1;VTA007427;PROD0177;1;$ 648.591,09;15,0%;$ 551.302,43;$ 444.666,00;$ 106.636,43
DET007428-1;VTA007428;PROD0051;1;$ 894.224,34;10,0%;$ 804.801,91;$ 673.237,00;$ 131.564,91
DET007428-2;VTA007428;PROD0045;1;$ 111.519,76;5,0%;$ 105.943,77;$ 77.926,00;$ 28.017,77
DET007429-1;VTA007429;PROD0145;1;$ 862.879,74;0,0%;$ 862.879,74;$ 608.263,00;$ 254.616,74
DET007430-1;VTA007430;PROD0131;1;$ 572.168,89;0,0%;$ 572.168,89;$ 440.483,00;$ 131.685,89
DET007431-1;VTA007431;PROD0167;1;$ 506.537,39;10,0%;$ 455.883,65;$ 380.551,00;$ 75.332,65
DET007431-2;VTA007431;PROD0005;2;$ 152.268,36;5,0%;$ 289.309,88;$ 221.188,00;$ 68.121,88
DET007432-1;VTA007432;PROD0122;1;$ 612.542,25;0,0%;$ 612.542,25;$ 469.014,00;$ 143.528,25
DET007432-2;VTA007432;PROD0068;2;$ 730.979,25;5,0%;$ 1.388.860,57;$ 918.068,00;$ 470.792,57
DET007433-1;VTA007433;PROD0060;2;$ 206.714,48;5,0%;$ 392.757,51;$ 281.368,00;$ 111.389,51
DET007434-1;VTA007434;PROD0139;1;$ 867.070,12;5,0%;$ 823.716,61;$ 539.983,00;$ 283.733,61
DET007434-2;VTA007434;PROD0128;1;$ 566.211,74;0,0%;$ 566.211,74;$ 430.197,00;$ 136.014,74
DET007435-1;VTA007435;PROD0069;2;$ 83.869,27;20,0%;$ 134.190,83;$ 108.332,00;$ 25.858,83
DET007435-2;VTA007435;PROD0036;3;$ 625.291,86;5,0%;$ 1.782.081,80;$ 1.490.247,00;$ 291.834,80
DET007436-1;VTA007436;PROD0039;1;$ 539.372,80;0,0%;$ 539.372,80;$ 359.480,00;$ 179.892,80
DET007437-1;VTA007437;PROD0095;1;$ 950.581,65;0,0%;$ 950.581,65;$ 580.006,00;$ 370.575,65
DET007437-2;VTA007437;PROD0053;1;$ 147.089,37;5,0%;$ 139.734,90;$ 92.388,00;$ 47.346,90
DET007438-1;VTA007438;PROD0175;1;$ 658.320,85;5,0%;$ 625.404,81;$ 518.531,00;$ 106.873,81
